code,nom,dci,forme,dosage
6118000330288,FLUCONAZOLE GT 150 MG,FLUCONAZOLE,GELULE,150 MG
6118001050222,LAROXYL,AMITRIPTYLINE,COMPRIME PELLICULE,50 MG
6118000090762,RINOMICINE,PARACETAMOL / CHLORPHENAMINE,POUDRE POUR SUSPENSION BUVABLE,400 / 4 MG / MG
6118000140665,VOXCIB 200 MG,CELECOXIB,GELULE,200 MG
6118001110131,FLUZAIR,FLUTICASONE,SUSPENSION POUR INHALATION BUCCALE,125 µG
6118001150489,DUOFILM,ACIDE SALICYLIQUE / ACIDE LACTIQUE,SOLUTION POUR APPLICATION LOCALE,16.7 / 100 G / G
6118001141227,TWINRIX (ADULTE),VACCIN ANTI-HEPATITE A ET B,SUSPENSION INJECTABLE,0 nan
6118000080916,DRILL EXPECT. AD.,CARBOCYSTEINE,SIROP,750 MG
6118001182404,TRANXILIUM,CLORAZEPATE,COMPRIME TETRASECABLE,20 MG
6118000090595,PIZEDA,PYRAZINAMIDE,COMPRIME SECABLE,500 MG
6118001070046,ANGI -SPRAY,HEXETIDINE / ACIDE PROPIONIQUE,COLLUTOIRE,182 / 118 MG / MG
6118000191018,ULCEMID,CIMETIDINE,COMPRIME,400 MG
6118010120022,TRAMIUM150MG,TRAMADOL,GELULE LP,150 MG
6118001021352,PACLITAXEL MYLAN PHARMA 100 MG/16.7 ML,PACLITAXEL,SOLUTION A DILUER POUR PERFUSION,100 MG
6118010114052,CHIBRO-CADRON,NEOMYCINE / DEXAMETHASONE,COLLYRE,350000 / 100 UI / MG
6118001141586,ZYBAN,BUPROPION,COMPRIME PELLICULE LP,150 MG
6118010117206,OPTICRON,CROMOGLYCATE DE SODIUM,COLLYRE,2 %
6118001090532,KOGENATE 250 UI,OCTOCOG ALPHA (FVIII RECOMBINANT),POUDRE POUR SOLUTION INJECTABLE,250 UI
6118001100828,TRIOMUNE 40,STAVUDINE / LAMIVUDINE,COMPRIME,40 / 150 MG / MG
6118001120406,VAGIFEM,ESTRADIOL,COMPRIME GYNECOLOGIQUE,25 µG
6118010118999,IPERTEN,MANIDIPINE,COMPRIME,20 MG
6118001100392,ANDRIOL GM,TESTOSTERONE,CAPSULE,40 MG
6118000011712,TOTHEMA,FER / MANGANESE,SOLUTION BUVABLE,50 / 1.33 MG / MG
6118001220021,CRONODINE LP 120 MG,DILTIAZEM,GELULE LP,120 MG
6118000190547,IPP,OMEPRAZOLE,GELULE GASTRO-RESISTANTE,20 MG
6118001182046,PREPACOL L (H),BISACODYL / PHOSPHATE DISODIQUE / PHOSPHATE MONOSODIQUE,SOLUTION BUVABLE,5 / 9.54 / 41.74 MG / G / G
6118010122828,PLAVIX 300 MG,CLOPIDOGREL,COMPRIME PELLICULE,300 MG
6118001230136,CARBOPLATINE AGUETTANT 450 MG,CARBOPLATINE,SOLUTION POUR PERFUSION,450 MG
6118010010323,LOCABIOTAL,FUSAFUNGINE,SOLUTION POUR PULVERISATION BUCCALE OU NASALE,50 µG
6118000241102,"ADRENALINE 0,25 MG",EPINEPHRINE,SOLUTION INJECTABLE,0.25 MG
6118000240525,NEO-CODION ENFANTS,CODEINE,SIROP,0.1098 %
6118010117862,KETALGIC LP 200 MG,KETOPROFENE,GELULE LP,200 MG
6118001182466,VIVALAN LP,VILOXAZINE,COMPRIME LP,300 MG
6118000310310,TRIBUTINE,TRIMEBUTINE,GRANULE POUR SUSPENSION BUVABLE,0.787 %
6118000120506,TOPREC,KETOPROFENE,COMPRIME,25 MG
6118001250264,CUSIVIRAL,ACICLOVIR,POMMADE OPHTALMIQUE,3 %
6118001110322,GENTAMICIN-POS,GENTAMICINE,COLLYRE,5 MG
6118000010326,CONTALAX,BISACODYL,COMPRIME GASTRO-RESISTANT,5 MG
6118001250394,OFTALMOTRIM,POLYMYXINE B / TRIMETHOPRIME,COLLYRE,0.1 / 1000000 % / UI
6118000081180,OXYBUT,OXYBUTININE,COMPRIME SECABLE,5 MG
6118001250110,BUDENA,BUDESONIDE,SUSPENSION POUR INHALATION BUCCALE,200 µG
6118010121715,NALOXONE MYLAN 0.4 MG/1 ML,CHLORHYDRATE DE NALOXONE ANHYDRE,SOLUTION INJECTABLE,0.4 MG
6118010024610,MACROMAX 200 MG/5ML,AZITHROMYCINE,POUDRE POUR SUSPENSION BUVABLE,200 MG
6118000140405,ROCGEL,BOEHMITE,SUSPENSION BUVABLE,200 G
6118001270118,FRAKIDEX COLLYRE,DEXAMETHASONE / FRAMYCETINE,COLLYRE,5 / 31500 MG / UI
6118010020032,VELITENE,ACIDE ASCORBIQUE (VITAMINE C) / ALPHATOCOFEROL,COMPRIME PELLICULE,200 / 50 MG / MG
6118001050116,HERCEPTIN,TRASTUZUMAB,POUDRE POUR PERFUSION,150 MG
6118001220113,SEROHALE 250 µG,SALMETEROL / FLUTICASONE,SUSPENSION POUR INHALATION BUCCALE,25 / 250 µG / µG
6118000220091,EURAX,CROTAMITON,CREME,10 %
6118000091288,KEFOTAX IV,CEFOTAXIME,POUDRE POUR SOLUTION INJECTABLE,1 G
6118000170259,RANTUDIL RETARD,ACEMETACINE,GELULE LP,90 MG
6118010025273,SEPTAZIDE,NIFUROXAZIDE,GELULE,200 MG
6118001220069,CHOLESTIN 10 MG,SIMVASTATINE,COMPRIME SECABLE,10 MG
6118000081548,SUSTANON,TESTOSTERONE / TESTOSTERONE,SOLUTION INJECTABLE,100 / 60 MG / MG
6118001130023,HYPERIUM,RILMENIDINE,COMPRIME,1 MG
6118001030477,EXOCINE,OFLOXACINE,COLLYRE,0.3 %
6118001080137,TARGOCID,TEICOPLANINE,POUDRE POUR SOLUTION INJECTABLE,200 MG
6118010019890,GENTADEXA,DEXAMETHASONE / GENTAMICINE,COLLYRE,nan NA / NA
6118000160014,ACTIFED,TRIPROLIDINE / PSEUDOEPHEDRINE / PARACETAMOL,COMPRIME,2.5 / 50 / 300 MG / MG / MG
6118001040148,NATISPRAY,TRINITRINE,SOLUTION POUR PULVERISATION BUCCALE,0.3 MG
6118001081936,JEVTANA 60MG/1.5ML,CABAZITAXEL,SOLUTION A DILUER POUR PERFUSION,60 MG
6118010001819,GASTROCYNESINE,SOUCHE HOMEOPATHIQUE,COMPRIME,nan nan
6118000080510,TITANOREINE,CARRAGHENATES / DIOXYDE DE TITANE,SUPPOSITOIRE,0.3 / 0.2 G / G
6118001030040,VOLTARENE LP,DICLOFENAC,COMPRIME LP,100 MG
6118010118609,FLUCONAZOLE WIN 150,FLUCONAZOLE,GELULE,150 MG
6118010122835,MIACALCIC 200 UI,CALCITONINE  SYNTHETIQUE DE SAUMON,SOLUTION POUR PULVERISATION NASALE,2200 UI / ML
6118000030355,MANNITOL 10% LAPROPHAN,MANNITOL,SOLUTION POUR PERFUSION,10 %
6118001150670,HOMEOAFTYL,SOUCHE HOMEOPATHIQUE,COMPRIME A SUCER,nan nan
6118000270058,EM 80 ACIDE,CONCENTRE POUR HEMODIALYSE,SOLUTE CONCENTRE,nan nan
6118001200108,MICROGYNON 30,LEVONORGESTREL / ETHINYLESTRADIOL,COMPRIME ENROBE,0.15 / 0.03 MG / MG
6118001110117,SAGADREPS 20 MG ARÔME ORANGE,BICLOTYMOL,PASTILLE A SUCER,20 MG
6118000130147,ZIFAR,LORATADINE,COMPRIME,10 MG
6118001151219,VIRAFERONPEG 100 µG,INTERFERON ALFA-2B PEGYLE,POUDRE ET SOLVANT POUR SOLUTION INJECTABLE,100 µG
6118001120079,UROMITEXAN,MESNA,SOLUTION POUR PERFUSION,400 MG
6118001270972,OXONE 500 MG/5ML IV,CEFTRIAXONE,POUDRE POUR SOLUTION INJECTABLE,500 MG
6118010035012,MELADININE,METHOXSALENE,COMPRIME,10 MG
6118010119132,GLIVEC 400MG,IMATINIB,COMPRIME PELLICULE,400 MG
6118010120985,MEIACT 200 MG,CEFDITOREN PIVOXIL,COMPRIME PELLICULE,254 MG
6118010000164,TRITAZIDE,RAMIPRIL / HYDROCHLOROTHIAZIDE,COMPRIME,5 / 25 MG / MG
6118010118401,TERIX 250 MG,TERBINAFINE,COMPRIME,250 MG
6118010117879,IBUMAC 100 MG/ 5 ML,IBUPROFENE,SUSPENSION BUVABLE,100 MG
6118010126000,FLUPEN 250 MG/5 ML,FLUCLOXACILLINE,POUDRE POUR SUSPENSION BUVABLE,250 MG
6118000040866,UROSTA,OXYBUTININE,COMPRIME SECABLE,5 MG
6118001230044,URO 3000 GLYCOCOLLE AGUETTANT,GLYCOCOLLE,SOLUTION POUR IRRIGATION,1.5 G
6118001050727,MIRCERA 50 µG/0.3 ML,EPOETINE BETA,SOLUTION INJECTABLE,50 µG
6118000041016,COTIPRED,PREDNISOLONE,COMPRIME SECABLE EFFERVESCENT,20 MG
6118010125423,SUPPOSEDAL PARACETAMOL ENFANT,GELSEMIUM / GRINDELIA / PARACETAMOL,SUPPOSITOIRE,10 / 20 / 250 MG / MG / MG
6118010125416,SUPPOSEDAL PARACETAMOL NOURRISSON,GELSEMIUM / GRINDELIA / PARACETAMOL,SUPPOSITOIRE,5 / 10 / 100 MG / MG / MG
6118001210039,CAPD/DPCA 3,CONCENTRE POUR DIALYSE PERITONEALE,SOLUTION POUR DIALYSE PERITONEALE,nan nan
6118001180752,DANATROL,DANAZOL,GELULE,200 MG
6118000190554,LACTULAX,LACTULOSE,SOLUTION BUVABLE,50 %
6118001210015,BIBAG,CONCENTRE POUR HEMODIALYSE,POUDRE POUR CONCENTRE POUR HEMODIALYSE,nan nan
6118010118296,SPIRIVA 18 µG,TIOTROPIUM,GELULE INHALEE,18 µG
6118010120619,CO-AMAREL 2 MG/ 500 MG,GLIMEPIRIDE / METFORMINE,COMPRIME PELLICULE,2 / 500 MG / MG
6118010120558,ARANESP 150 µG,DARBEPOETIN ALFA,SOLUTION INJECTABLE,150 µG
6118000092223,BIDONTOGYL,SPIRAMYCINE / METRONIDAZOLE,COMPRIME PELLICULE,1.5 / 250 MUI / MG
6118001150281,REMICADE,INFLIXIMAB,POUDRE POUR PERFUSION,100 MG
6118001010257,CYCLOMIDE NOVOPHARMA 500 MG,CYCLOPHOSPHAMIDE,POUDRE POUR USAGE PARENTERAL,500 MG
6118010006982,HYDROCORTISONE LEURQUIN,HYDROCORTISONE,POUDRE POUR SOLUTION INJECTABLE,100 MG
6118000033066,LEVAMOX 1G/125MG,AMOXICILLINE / ACIDE CLAVULANIQUE,COMPRIME EFFERVESCENT,1 / 125 G / MG
6118000012023,GYNO-PEVARYL,ECONAZOLE,OVULE,150 MG
6118000070252,BRONCOLIBER ENFANT,AMBROXOL,SIROP,15 MG
6118010116148,SOMATULINE LP 90 MG,LANREOTIDE,SOLUTION INJECTABLE LP,90 MG
6118001170364,ZAVEDOS,IDARUBICINE,POUDRE POUR SOLUTION POUR PERFUSION,10 MG
6118000091882,NAUSELIUM,DOMPERIDONE,SUSPENSION BUVABLE,1 MG/ML
6118000140641,NOVOCLIN 250MG/31.25MG,AMOXICILLINE / ACIDE CLAVULANIQUE,POUDRE POUR SUSPENSION BUVABLE,250 / 31.25 MG / MG
6118000140139,CEFALINE HAUTH,PARACETAMOL / CAFEINE,POUDRE POUR SOLUTION BUVABLE,500 / 50 MG / MG
6118000230335,PROMET,METRONIDAZOLE,OVULE,500 MG
6118000020363,COQUELUSEDAL PARACETAMOL AD,GELSEMIUM / GRINDELIA / PARACETAMOL,SUPPOSITOIRE,20 / 40 / 500 MG / MG / MG
6118000161134,NORLUTEN,NORETHISTERONE,COMPRIME PELLICULE,5 MG
6118000010784,HEPADIAL,ACIDE DIMECROTIQUE,COMPRIME ENROBE,50 MG
6118001200542,SELEXID 200 MG,CHLORHYDRATE DE PIVMECILLINAM,COMPRIME PELLICULE,200 MG
6118000040095,BIOGAZE HN GM,NIAOULI / THYM,COMPRESSE IMPREGNEE,85.55 / 56.55 MG / MG
6118001090761,VISANNE 2 MG,DIENOGEST,COMPRIME,2 MG
6118000230250,ALIVIAR,SULPIRIDE,GELULE,50 MG
6118000010944,LOCACID,TRETINOINE,CREME,15 MG
6118001021277,ONDANSETRON MYLAN 8 MG/4ML,ONDANSETRON,SOLUTION INJECTABLE,8 MG
6118001120093,GENCIFRICE,PROTEINES DE LACTOSERUM,GEL GINGIVAL,0.8 G
6118000081623,CRISTAL NOUR,GLYCERINE,SUPPOSITOIRE,0.66 G
6118000180647,ATOPIX,CETIRIZINE,COMPRIME PELLICULE SECABLE,10 MG
6118001100804,NEVIMUNE,NEVIRAPINE,COMPRIME,200 MG
6118001230228,ROYEN 500MG,ACETATE DE CALCIUM,CAPSULE,500 MG
6118010123764,UNASYN INJECTABLE (IM/IV) 2000 MG/1000 MG,AMPICILLINE / SULBACTAM,POUDRE POUR USAGE PARENTERAL,2 / 1 G / G
6118010024085,DICLO PHARMA 5 RETARD,DICLOFENAC,COMPRIME ENROBE,100 MG
6118000021254,STEROGYL 15 H,ERGOCALCIFEROL (VITAMINE D2),SOLUTION BUVABLE ET INJECTABLE,0.6 MUI
6118000190912,ULCECURE,AMOXICILLINE / CLARITHROMYCINE / OMEPRAZOLE,GELULE ET COMPRIME,1 / 500 / 20 G / MG / MG
6118000010753,HALDOL FORT,HALOPERIDOL,SOLUTION POUR GOUTTES BUVABLES,2 MG
6118010020261,LEUCODININE,MEQUINOL,POMMADE,10 %
6118000012924,AZITHROMYCINE WIN 500 MG,AZITHROMYCINE,COMPRIME PELLICULE,500 MG
6118000030126,"PERIANEST 0,5%",BUPIVACAINE,SOLUTION INJECTABLE,0.5 %
6118010116087,SOMATULINE LP 120 MG,LANREOTIDE,SOLUTION INJECTABLE LP,120 MG
6118001170128,FARLUTAL,MEDROXYPROGESTERONE,COMPRIME,500 MG
6118000011187,ORALGAN CODEINE,PARACETAMOL / CODEINE,COMPRIME,300 / 25 MG / MG
6118000270096,ACIDE DEXTROSE EM 80 DI,CONCENTRE POUR HEMODIALYSE,SOLUTE CONCENTRE,nan nan
6118001110537,SCANDICAINE 3 %,MEPIVACAINE,SOLUTION INJECTABLE POUR USAGE DENTAIRE,54 MG
6118001140718,INFANRIX HEXA,VACCIN D.T.COQ.P.HIB.HEPATITE B,POUDRE ET SOLVANT POUR SUSPENSION INJECTABLE,nan nan
6118010116124,TYKERB,LAPATINIB,COMPRIME,250 MG
6118001180530,AVLOCARDYL LP,PROPRANOLOL,GELULE LP,160 MG
6118001110018,BOTOX,TOXINE BOTULINIQUE TYPE A,POUDRE POUR SOLUTION INJECTABLE,100 UNITES ALLERGAN
6118001100378,STERDEX,DEXAMETHASONE / OXYTETRACYCLINE,POMMADE OPHTALMIQUE,0.267 / 1335 MG / MG
6118000060963,UROFLOX,OFLOXACINE,COMPRIME ENROBE,200 MG
6118001220366,FERPLEX 40 MG/15 ML,FER,SOLUTION BUVABLE,40 MG
6118000022237,INOPRIL 8 MG,PERINDOPRIL,COMPRIME SECABLE,8 MG
6118000140771,LOWRAC,AMLODIPINE,GELULE,5 MG
6118001110384,DELTAZINE 4% SANS VASOCONSTRICTEUR,ARTICAINE,SOLUTION INJECTABLE,72 MG
6118001141876,SERETIDE 250,FLUTICASONE / SALMETEROL,SUSPENSION POUR INHALATION,250 / 25 µG / µG
6118001100408,DIVINA,ESTRADIOL / MEDROXYPROGESTERONE,COMPRIME,2 / 10 MG / MG
6118001182060,PROTAMINE CHOAY,PROTAMINE,SOLUTION INJECTABLE,1000 UAH
6118001183913,MENAELLE 100 MG,PROGESTERONE,CAPSULE MOLLE,100 MG
6118001100705,CERAZETTE,DESOGESTREL,COMPRIME ENROBE,0.075 MG
6118001270170,LACRINORM,CARBOMERE 980,GEL OPHTALMIQUE,0.2 %
6118010117855,VASURIX 20 MG,TRIMETAZIDINE,COMPRIME ENROBE,20 MG
6118000240501,NEO-CODION,CODEINE,COMPRIME ENROBE,25 MG
6118001100422,GRACIAL,DESOGESTREL / ETHINYLESTRADIOL,COMPRIME PELLICULE,125 / 30 µG / µG
6118000120407,MAG 2,PIDOLATE DE MAGNESIUM,SOLUTION BUVABLE,122 MG
6118000010722,GASTROPULGITE,ATTAPULGITE DE MORMOIRON ACTIVEE / HYDROXYDE D'ALUMINIUM ET CARBONATE DE MAGNESIUM,POUDRE POUR SOLUTION BUVABLE,2.5 / 0.5 G / G
6118001181933,ODRIK 2 MG,TRANDOLAPRIL,GELULE,2 MG
6118000050278,BERLOCID 960,SULFAMETHOXAZOLE / TRIMETHOPRIME,COMPRIME,800 / 160 MG / MG
6118000020561,DOLCISPRAY,INDOMETACINE,SOLUTION POUR APPLICATION LOCALE,4 %
6118010121920,DIVIDO,DICLOFENAC,GELULE A LP,75 MG
6118001121182,ALLERGODIL,AZELASTINE,COLLYRE,0.05 %
6118001181711,MICROPAQUE,SULFATE DE BARYUM,SUSPENSION BUVABLE OU RECTALE,100 G
6118000240334,ERY 500 MG,ERYTHROMYCINE,COMPRIME,500 MG
6118001100842,CARDENSIEL 1.25 MG,BISOPROLOL,COMPRIME PELLICULE,1.25 MG
6118001020133,"CEFTRIAXONE MYLAN 1G/3,5ML",CEFTRIAXONE,POUDRE POUR SOLUTION INJECTABLE,1 G
6118000040668,RUPTON,BROMPHENIRAMINE / PHENYLPROPANOLAMINE,GELULE LP,4 / 50 MG / MG
6118000060833,RELAXOL,PARACETAMOL / THIOCOLCHICOSIDE,COMPRIME ENROBE GASTRO-RESISTANT,500 / 2 MG / MG
6118010121951,PROPOFOL MYLAN 20 MG/ML,PROPOFOL,EMULSION INJECTABLE,20 MG
6118000340225,ZUCAM,PARACETAMOL / PHENIRAMINE MALEATE / PHENYLEPHRINE CHLORHYDRATE / ACIDE ASCORBIQUE,GRANULE EFFERVESCENT,500 / 20 / 10 / 50 MG / MG / MG / MG
6118000022220,INOPRIL 4 MG,PERINDOPRIL,COMPRIME SECABLE,4 MG
6118001100286,DACRYOSERUM,ACIDE BORIQUE / BORATE DE SODIUM,SOLUTION POUR LAVAGE OCCULAIRE,1.8 / 1.2 G / G
6118001100057,ZIDOVIR,ZIDOVUDINE,SOLUTION BUVABLE,50 MG
6118001150076,RETALZEM,DILTIAZEM,GELULE LP,180 MG
6118000330271,FLUCONAZOLE GT 50 MG,FLUCONAZOLE,GELULE,50 MG
6118010001178,SPASMYL,TRIMEBUTINE,GRANULE POUR SUSPENSION BUVABLE,0.787 %
6118001070220,DIFFU-K,CHLORURE DE POTASSIUM,GELULE,600 MG
6118001080014,ACT HIB,VACCIN ANTI-HAEMOPHILUS INFLUENZAE TYPE B,POUDRE POUR SUSPENSION INJECTABLE,nan nan
6118001030859,EXELON PATCH 5,RIVASTIGMINE,DISPOSITIF TRANSDERMIQUE,9 MG
6118000021643,SOLACY PEDIATRIQUE,L-CYSTINE / SOUFFRE PRECIPITE,COMPRIME POUR SUSPENSION BUVABLE,36.3 / 11 MG / MG
6118001180745,DAKTARIN,MICONAZOLE,GEL BUCCAL,2 %
6118001070244,FLUCON,FLUOROMETHOLONE,COLLYRE,0.1 %
6118001071258,MONURIL ADULTE 3G,FOSFOMYCINE,GRANULE POUR SOLUTION BUVABLE,3 G
6118001030989,EXFORGE HCT 5MG/160MG/12.5MG,AMLODIPINE / VALSARTAN / HYDROCHLOROTHIAZIDE,COMPRIME PELLICULE,5/160/12.5 MG / MG / MG
6118010024467,HALOPERIDOL,HALOPERIDOL,COMPRIME,1 MG
6118001200832,DAIVOBET 50µG/0.5MG/G,CALCIPOTRIOL / BETAMETHASONE,POMMADE,50 / 0.5 µG / MG
6118001140633,HIBERIX,VACCIN ANTI-HAEMOPHILUS INFLUENZAE TYPE B,PREPARATION INJECTABLE,nan nan
6118001151042,IRINOCYT 40 MG/2ML,IRINOTECAN,SOLUTION A DILUER POUR PERFUSION,40 MG
6118000170310,JOSACINE NOURISSON,JOSAMYCINE,GRANULE POUR SUSPENSION BUVABLE,125 MG
6118001270705,PAROXETINE GT 20MG,PAROXETINE,COMPRIME PELLICULE,20 MG
6118001170739,SUTENT,SUNITINIB,GELULE,25 MG
6118001100576,DALACINE T TOPIC,CLINDAMYCINE,SOLUTION POUR APPLICATION LOCALE,10 MG
6118000241270,POLYDEXA,NEOMYCINE / POLYMYXINE B,SOLUTION AURICULAIRE,0.65 / 1 MUI / MUI
6118001140626,HAVRIX (ADULTE),VACCIN ANTI-HEPATITE A,SUSPENSION INJECTABLE,1440 UI
6118000030928,EFFERALGAN VIT C,PARACETAMOL / ACIDE ASCORBIQUE (VITAMINE C),COMPRIME EFFERVESCENT,330 / 200 MG / MG
6118000260011,BICARBONATE SLF103,CONCENTRE POUR HEMODIALYSE,SOLUTE CONCENTRE,nan nan
6118000011231,PEDIAZOLE,ERYTHROMYCINE / SULFAFURAZOLE,GRANULE POUR SIROP,200 / 600 MG / MG
6118000031192,BECIDOUZE,THIAMINE (VITAMINE B1) / PYRIDOXINE (VITAMINE B6),COMPRIME DRAGEIFIE,250 / 250 MG / MG
6118001150137,DIPROSTENE,BETAMETHASONE,SUSPENSION INJECTABLE,5 MG
6118000021490,AZILIDE 200 MG/5 ML,AZITHROMYCINE,POUDRE POUR SUSPENSION BUVABLE,200 MG
6118001110315,ALLERGOCROM,CROMOGLYCATE DE SODIUM,COLLYRE,20 MG
6118001080168,TYPHIM VI,VACCIN ANTI-TYPHOIDIQUE,SOLUTION INJECTABLE,nan nan
6118001030415,ZELMAC,TEGASEROD,COMPRIME,6 MG
6118010023750,BRUXICAM,PIROXICAM,CREME,1 %
6118000081593,DOLMAX F.T. 250,PARACETAMOL,COMPRIME ORODISPERSIBLE,250 MG
6118001120192,INSULINE MIXTARD 30 HM,INSULINE HUMAINE,SUSPENSION INJECTABLE INTERMEDIAIRE,100 UI
6118001180479,ALLOCHRYSINE,AUROTHIOPROPANOLSULFONATE,SOLUTION INJECTABLE,100 MG
6118010117374,NORISTERAT,NORETHISTERONE,SOLUTION INJECTABLE,200 MG
6118010125447,BETASTENE 2 MG,BETAMETHASONE,COMPRIME DISPERSIBLE,2 MG
6118010025563,"TIM-87 0,25 %",TIMOLOL,COLLYRE,0.25 %
6118000190400,DOUCIA PLUS,BAUME DE PEROU / OXYDE DE ZINC,POMMADE,NA / 27 NA / %
6118010125744,MAZAX 100 MG,AZITHROMYCINE,POUDRE POUR SUSPENSION BUVABLE,100 MG
6118000120735,DUOXOL,PARACETAMOL / THIOCOLCHICOSIDE,COMPRIME SECABLE,500 / 2 MG / MG
6118000061328,MYOLASTAN,TETRAZEPAM,COMPRIME PELLICULE SECABLE,50 MG
6118000120216,POLYCLAR,CLARITHROMYCINE,COMPRIME ENROBE,250 MG
6118001140923,PRIORIX,VACCIN R.O.R,PREPARATION INJECTABLE,nan nan
6118010000058,METHOTREXATE MYLAN 50 MG/2 ML,METHOTREXATE,SOLUTION INJECTABLE,50 MG
6118000030898,NORMOGASTRYL,BICARBONATE DE SODIUM / SULFATE DE SODIUM,COMPRIME EFFERVESCENT,170 / 285 MG / MG
6118000100119,FLUDEX,INDAPAMIDE,COMPRIME PELLICULE,2.5 MG
6118001030156,DULCILARMES,POVIDONE,COLLYRE,10 %
6118000340263,BROXYL 0.3%,AMBROXOL,SOLUTION BUVABLE,0.3 %
6118010019272,ANZATAX,PACLITAXEL,SOLUTION A DILUER POUR PERFUSION,150 MG
6118000040019,ALGOTROPYL 400,PARACETAMOL / PROMETHAZINE,SUPPOSITOIRE,400 / 10 MG / MG
6118000240167,BISEDAL,PARACETAMOL / DEXTROPROPOXYPHENE,GELULE,400 / 30 MG / MG
6118001030293,SIRDALUD,TIZANIDINE,COMPRIME SECABLE,4 MG
6118001010264,CYCLOMIDE NOVOPHARMA 1000 MG,CYCLOPHOSPHAMIDE,POUDRE POUR USAGE PARENTERAL,1 G
6118001020751,XYLOCAINE VISQUEUSE,LIDOCAINE,GEL BUCCAL,2 %
6118001120864,VISKEN QUINZE,PINDOLOL,COMPRIME SECABLE,15 MG
6118000100157,PNEUMOREL,FENSPIRIDE,COMPRIME ENROBE,80 MG
6118001040070,CACIT VITAMINE D3,CALCIUM CARBONATE / COLECALCIFEROL (VITAMINE D3),GRANULE EFFERVESCENT,1 / 880 G / UI
6118001110025,INTRALOTINE,CEFALOTINE,POUDRE POUR SOLUTION INJECTABLE,1 G
6118000170570,LAROSCORBINE ZINC,ACIDE ASCORBIQUE / ZINC,COMPRIME EFFERVESCENT,1000 / 10 MG / MG
6118000260097,ACIDE SLF121,CONCENTRE POUR HEMODIALYSE,SOLUTE CONCENTRE,nan nan
6118000021315,KEFZOL,CEFAZOLINE,POUDRE POUR SOLUTION INJECTABLE,1 G
6118001070442,OPATAMOL,OLAPATADINE,COLLYRE,1 MG
6118000050834,STIMYCINE,ERYTHROMYCINE,SOLUTION POUR APPLICATION LOCALE,2.09 %
6118000080947,DRILL TOUX SÈCHE ENF.,DEXTROMETHORPHANE,SIROP,5 MG
6118001071685,ALKERAN 2 MG,MELPHALAN,COMPRIME PELLICULE,2 MG
6118001184156,REVLIMID 5 MG,LENALIDOMIDE,GELULE,5 MG
6118010115387,EXFORGE 5 MG/160 MG,AMLODIPINE / VALSARTAN,COMPRIME PELLICULE,5 / 160 MG / MG
6118000120087,CARBACTIVE,CHARBON ACTIVE,GELULE,120 MG
6118010120169,MYRIN 100,THALIDOMIDE,COMPRIME ENROBE,100 MG
6118000030577,FLUOCARIL BF 180,MONOFLUOROPHOSPHATE DE SODIUM,GEL DENTIFRICE,0.18 G
6118001120505,ESTULIC,GUANFACINE,COMPRIME SECABLE,2 MG
6118001183722,DUROGESIC 12 µG/H,FENTANYL,DISPOSITIF TRANSDERMIQUE,12 µG/H
6118000020462,CITRARGININE,ARGININE / BETAINE,SOLUTION BUVABLE,1 / 0.5 G / G
6118000020493,PHYSIOMYCINE,METACYCLINE,GELULE,300 MG
6118010024764,NATEAD,IMMUNOGLOBULINES HUMAINES ANTI-D,PREPARATION INJECTABLE,nan nan
6118001181209,FORTRANS,MACROGOL 4000,POUDRE POUR SOLUTION BUVABLE,64 G
6118001100934,DOCETAXEL COOPER 80 MG,DOCETAXEL,SOLUTION A DILUER POUR PERFUSION,80 MG
6118010126079,NEOCLAV 1 G/ 125 MG,AMOXICILLINE / ACIDE CLAVULANIQUE,POUDRE POUR SUSPENSION BUVABLE,1 / 125 G / MG
6118000240310,ERY 125 MG,ERYTHROMYCINE,GRANULE POUR SUSPENSION BUVABLE,125 MG
6118001181728,MICROPAQUE SCANNER,SULFATE DE BARYUM,SUSPENSION BUVABLE OU RECTALE,7.5 G
6118001081073,DEPAKINE CHRONO,VALPROATE DE SODIUM,COMPRIME PELLICULE SECABLE A LP,500 MG
6118000140993,DISPAMOX 500 MG,AMOXICILLINE,POUDRE POUR SUSPENSION BUVABLE,500 MG
6118001100613,TARDYFERON,FER,COMPRIME ENROBE,80 MG
6118001140947,RELENZA,ZANAMIVIR,POUDRE POUR INHALATION,5 MG
6118010125959,FEBREX SANS SUCRE ADULTE,PHENIRAMINE MALEATE / PARACETAMOL / ACIDE ASCORBIQUE,GRANULE POUR SOLUTION BUVABLE,0.025 / 0.5 / 0.2 G / G / G
6118000260028,BICARBONATE SLF91,CONCENTRE POUR HEMODIALYSE,SOLUTE CONCENTRE,nan nan
6118001160303,TIMOPTOL LP,TIMOLOL,COLLYRE LP,0.5 %
6118000020110,OSMOTAN G 5%,GLUCOSE ANHYDRE / CHLORURE DE SODIUM,SOLUTION POUR PERFUSION,50 / 4 G / G
6118010000904,CARBOPLATINE COOPER,CARBOPLATINE,SOLUTION POUR PERFUSION,450 MG
6118001090709,YAZ,ETHINYLESTRADIOL / DROSPIRENONE,COMPRIME PELLICULE,0.02 / 3 MG / MG
6118001183814,RISPERDALORO 4 MG,RISPERIDONE,COMPRIME ORODISPERSIBLE,4 MG
